detector_id,detector_type,detector_status,detector_direction,detector_movement,location_name,atd_location_id,signal_id,created_date,modified_date,ip_comm_status,comm_status_datetime_utc,location_latitude,location_longitude,LOCATION
1545,LOOP,OK,SOUTHBOUND,THRU / RIGHT TURN, HUNTERS CHASE DR / POND SPRINGS RD,LOC16-004880,998,06/28/2017 12:00:00 AM,06/29/2023 01:16:00 PM +0000,,,,,POINT (-97.773415 30.441448)
1546,LOOP,REMOVED,EASTBOUND,LEFT TURN, HUNTERS CHASE DR / POND SPRINGS RD,LOC16-004880,998,06/28/2017 12:00:00 AM,09/21/2022 10:57:00 AM +0000,,,,,POINT (-97.773415 30.441448)
1547,LOOP,REMOVED,EASTBOUND,THRU / RIGHT TURN, HUNTERS CHASE DR / POND SPRINGS RD,LOC16-004880,998,06/28/2017 12:00:00 AM,09/21/2022 10:58:00 AM +0000,,,,,POINT (-97.773415 30.441448)
1548,LOOP,OK,WESTBOUND,LEFT TURN, HUNTERS CHASE DR / POND SPRINGS RD,LOC16-004880,998,06/28/2017 12:00:00 AM,06/29/2023 01:17:00 PM +0000,,,,,POINT (-97.773415 30.441448)
1549,LOOP,OK,WESTBOUND,THRU / RIGHT TURN, HUNTERS CHASE DR / POND SPRINGS RD,LOC16-004880,998,06/28/2017 12:00:00 AM,06/29/2023 01:46:00 PM +0000,,,,,POINT (-97.773415 30.441448)
1550,LOOP,REMOVED,NORTHBOUND,LEFT TURN,9700 BLK ANDERSON MILL RD (Bethany),LOC16-004875,997,06/28/2017 12:00:00 AM,01/14/2021 03:21:00 PM +0000,,,,,POINT (-97.797707 30.44696)
1551,LOOP,REMOVED,NORTHBOUND,THRU / RIGHT TURN,9700 BLK ANDERSON MILL RD (Bethany),LOC16-004875,997,06/28/2017 12:00:00 AM,01/14/2021 03:23:00 PM +0000,,,,,POINT (-97.797707 30.44696)
1552,LOOP,REMOVED,SOUTHBOUND,LEFT TURN,9700 BLK ANDERSON MILL RD (Bethany),LOC16-004875,997,06/28/2017 12:00:00 AM,01/14/2021 03:23:00 PM +0000,,,,,POINT (-97.797707 30.44696)
1553,LOOP,REMOVED,SOUTHBOUND,THRU / RIGHT TURN,9700 BLK ANDERSON MILL RD (Bethany),LOC16-004875,997,06/28/2017 12:00:00 AM,01/14/2021 03:23:00 PM +0000,,,,,POINT (-97.797707 30.44696)
1554,LOOP,OK,NORTHBOUND,LEFT TURN, 1ST ST / SOUTH CENTER ST,LOC16-004870,996,06/28/2017 12:00:00 AM,01/24/2023 08:34:00 PM +0000,,,,,POINT (-97.767662 30.229429)
1555,LOOP,OK,SOUTHBOUND,LEFT TURN, 1ST ST / SOUTH CENTER ST,LOC16-004870,996,06/28/2017 12:00:00 AM,01/24/2023 08:34:00 PM +0000,,,,,POINT (-97.767662 30.229429)
1556,LOOP,OK,EASTBOUND,LEFT TURN, 1ST ST / SOUTH CENTER ST,LOC16-004870,996,06/28/2017 12:00:00 AM,01/24/2023 08:35:00 PM +0000,,,,,POINT (-97.767662 30.229429)
1557,LOOP,OK,WESTBOUND,LEFT TURN, 1ST ST / SOUTH CENTER ST,LOC16-004870,996,06/28/2017 12:00:00 AM,01/24/2023 08:35:00 PM +0000,,,,,POINT (-97.767662 30.229429)
1558,LOOP,INACTIVE,NORTHBOUND,LEFT TURN, WILLIAM CANNON DR / MOPAC EXPY SVRD,LOC16-004865,995,06/28/2017 12:00:00 AM,06/30/2023 12:18:00 PM +0000,,,,,POINT (-97.83625 30.219666)
1559,LOOP,INACTIVE,NORTHBOUND,THRU / RIGHT TURN, WILLIAM CANNON DR / MOPAC EXPY SVRD,LOC16-004865,995,06/28/2017 12:00:00 AM,06/30/2023 12:18:00 PM +0000,,,,,POINT (-97.83625 30.219666)
1560,LOOP,INACTIVE,EASTBOUND,LEFT TURN, WILLIAM CANNON DR / MOPAC EXPY SVRD,LOC16-004865,995,06/28/2017 12:00:00 AM,06/30/2023 12:19:00 PM +0000,,,,,POINT (-97.83625 30.219666)
1561,LOOP,INACTIVE,EASTBOUND,THRU / RIGHT TURN, WILLIAM CANNON DR / MOPAC EXPY SVRD,LOC16-004865,995,06/28/2017 12:00:00 AM,06/30/2023 12:19:00 PM +0000,,,,,POINT (-97.83625 30.219666)
1562,LOOP,INACTIVE,WESTBOUND,LEFT TURN, WILLIAM CANNON DR / MOPAC EXPY SVRD,LOC16-004865,995,06/28/2017 12:00:00 AM,06/30/2023 12:19:00 PM +0000,,,,,POINT (-97.83625 30.219666)
1563,LOOP,INACTIVE,WESTBOUND,THRU / RIGHT TURN, WILLIAM CANNON DR / MOPAC EXPY SVRD,LOC16-004865,995,06/28/2017 12:00:00 AM,06/30/2023 12:19:00 PM +0000,,,,,POINT (-97.83625 30.219666)
1564,LOOP,INACTIVE,SOUTHBOUND,LEFT TURN,US 290 HWY SVRD / PARMER LN,LOC16-004855,993,06/28/2017 12:00:00 AM,12/29/2022 12:26:00 PM +0000,,,,,POINT (-97.581018 30.344859)
1565,LOOP,INACTIVE,SOUTHBOUND,THRU / RIGHT TURN,US 290 HWY SVRD / PARMER LN,LOC16-004855,993,06/28/2017 12:00:00 AM,12/29/2022 12:26:00 PM +0000,,,,,POINT (-97.581018 30.344859)
1566,LOOP,INACTIVE,EASTBOUND,LEFT TURN,US 290 HWY SVRD / PARMER LN,LOC16-004855,993,06/28/2017 12:00:00 AM,12/29/2022 12:26:00 PM +0000,,,,,POINT (-97.581018 30.344859)
1567,LOOP,INACTIVE,EASTBOUND,THRU / RIGHT TURN,US 290 HWY SVRD / PARMER LN,LOC16-004855,993,06/28/2017 12:00:00 AM,12/29/2022 12:26:00 PM +0000,,,,,POINT (-97.581018 30.344859)
789,LOOP,INACTIVE,WESTBOUND,THRU / RIGHT TURN, ALLANDALE RD / BURNET RD (KOENIG LN),LOC16-000415,84,,02/20/2023 12:32:00 PM +0000,,,,,POINT (-97.739822 30.334852)
790,LOOP,OK,EASTBOUND,LEFT TURN, RIVERSIDE DR / WICKERSHAM LN,LOC16-001930,394,,08/03/2023 03:16:00 PM +0000,,,,,POINT (-97.720406 30.232384)
792,VIDEO,OK,SOUTHBOUND,LEFT TURN, RIVERSIDE DR / WICKERSHAM LN,LOC16-001930,394,,08/03/2023 03:16:00 PM +0000,,,,,POINT (-97.720406 30.232384)
793,VIDEO,OK,SOUTHBOUND,THRU / RIGHT TURN, RIVERSIDE DR / WICKERSHAM LN,LOC16-001930,394,,08/03/2023 03:16:00 PM +0000,,,,,POINT (-97.720406 30.232384)
795,LOOP,REMOVED,NORTHBOUND,LEFT TURN, RUNDBERG LN / NORTH PLZ,LOC16-002345,478,,08/17/2022 11:38:00 AM +0000,,,,,POINT (-97.684334 30.355965)
796,LOOP,REMOVED,NORTHBOUND,THRU / RIGHT TURN, RUNDBERG LN / NORTH PLZ,LOC16-002345,478,,08/17/2022 11:38:00 AM +0000,,,,,POINT (-97.684334 30.355965)
797,LOOP,OK,EASTBOUND,LEFT TURN, BURNET RD / WHITE HORSE TRL,LOC16-000405,82,,06/20/2023 12:00:00 AM +0000,,,,,POINT (-97.73925 30.33848)
798,LOOP,REMOVED,EASTBOUND,LEFT TURN, RUNDBERG LN / GEORGIAN DR,LOC16-002410,491,,05/31/2019 04:29:00 PM +0000,,,,,POINT (-97.693405 30.36083)
799,LOOP,OK,EASTBOUND,THRU / RIGHT TURN, BURNET RD / WHITE HORSE TRL,LOC16-000405,82,,06/20/2023 12:00:00 AM +0000,,,,,POINT (-97.73925 30.33848)
800,LOOP,REMOVED,EASTBOUND,THRU / RIGHT TURN, RUNDBERG LN / GEORGIAN DR,LOC16-002410,491,,05/31/2019 04:29:00 PM +0000,,,,,POINT (-97.693405 30.36083)
801,LOOP,OK,NORTHBOUND,LEFT TURN, RUNDBERG LN / NORTH CREEK DR,LOC16-001675,342,,06/22/2023 09:26:00 PM +0000,,,,,POINT (-97.691795 30.360039)
802,LOOP,OK,NORTHBOUND,THRU / LEFT TURN, RUNDBERG LN / GEORGIAN DR,LOC16-002410,491,,08/28/2023 06:52:00 PM +0000,,,,,POINT (-97.693405 30.36083)
803,LOOP,OK,SOUTHBOUND,LEFT TURN, RUNDBERG LN / NORTH CREEK DR,LOC16-001675,342,,06/22/2023 09:26:00 PM +0000,,,,,POINT (-97.691795 30.360039)
804,LOOP,OK,SOUTHBOUND,LEFT TURN, RUNDBERG LN / GEORGIAN DR,LOC16-002410,491,,08/28/2023 06:50:00 PM +0000,,,,,POINT (-97.693405 30.36083)
805,LOOP,OK,WESTBOUND,LEFT TURN, RUNDBERG LN / NORTH CREEK DR,LOC16-001675,342,,06/22/2023 09:26:00 PM +0000,,,,,POINT (-97.691795 30.360039)
806,LOOP,OK,WESTBOUND,LEFT TURN, BURNET RD / WHITE HORSE TRL,LOC16-000405,82,,06/20/2023 12:00:00 AM +0000,,,,,POINT (-97.73925 30.33848)
807,LOOP,OK,WESTBOUND,THRU / RIGHT TURN, BURNET RD / WHITE HORSE TRL,LOC16-000405,82,,06/20/2023 12:00:00 AM +0000,,,,,POINT (-97.73925 30.33848)
808,LOOP,REMOVED,WESTBOUND,THRU / RIGHT TURN, RUNDBERG LN / GEORGIAN DR,LOC16-002410,491,,09/06/2023 11:46:00 AM +0000,,,,,POINT (-97.693405 30.36083)
809,LOOP,OK,EASTBOUND,LEFT TURN, 15TH ST / SAN ANTONIO ST,LOC16-001075,219,,01/27/2023 02:54:00 PM +0000,,,,,POINT (-97.744057 30.278219)
810,LOOP,OK,NORTHBOUND,LEFT TURN, 15TH ST / SAN ANTONIO ST,LOC16-001075,219,,01/27/2023 02:54:00 PM +0000,,,,,POINT (-97.744057 30.278219)
811,LOOP,OK,NORTHBOUND,THRU / RIGHT TURN, 15TH ST / SAN ANTONIO ST,LOC16-001075,219,,01/27/2023 02:54:00 PM +0000,,,,,POINT (-97.744057 30.278219)
812,LOOP,BROKEN,SOUTHBOUND,LEFT TURN, 15TH ST / SAN ANTONIO ST,LOC16-001075,219,,01/27/2023 02:55:00 PM +0000,,,,,POINT (-97.744057 30.278219)
813,LOOP,BROKEN,SOUTHBOUND,THRU / RIGHT TURN, 15TH ST / SAN ANTONIO ST,LOC16-001075,219,,01/27/2023 02:55:00 PM +0000,,,,,POINT (-97.744057 30.278219)
814,LOOP,OK,WESTBOUND,LEFT TURN, 15TH ST / SAN ANTONIO ST,LOC16-001075,219,,01/27/2023 02:55:00 PM +0000,,,,,POINT (-97.744057 30.278219)
816,LOOP,OK,NORTHBOUND,THRU / LEFT TURN, RIVERSIDE DR / TRAVIS HEIGHTS BLVD,LOC16-001860,379,,06/26/2023 09:11:00 PM +0000,,,,,POINT (-97.73877 30.249842)
817,LOOP,OK,SOUTHBOUND,LEFT TURN, RIVERSIDE DR / TRAVIS HEIGHTS BLVD,LOC16-001860,379,,06/26/2023 09:11:00 PM +0000,,,,,POINT (-97.73877 30.249842)
819,VIDEO,OK,EASTBOUND,LEFT TURN, HOWARD LN / CENTER LINE PASS,LOC16-001755,358,,06/22/2023 09:13:00 PM +0000,,,,,POINT (-97.665825 30.421793)
820,LOOP,OK,EASTBOUND,LEFT TURN, HOWARD LN / METRIC BLVD,LOC16-002135,435,,06/19/2023 08:07:00 PM +0000,,,,,POINT (-97.676682 30.426794)
822,VIDEO,OK,EASTBOUND,LEFT TURN, METRIC BLVD / KRAMER LN,LOC16-002370,483,,06/27/2023 07:56:00 PM +0000,,,,,POINT (-97.710403 30.388744)
823,LOOP,OK,EASTBOUND,"SETBACK, THRU / RIGHT TURN", HOWARD LN / CENTER LINE PASS,LOC16-001755,358,,06/22/2023 09:13:00 PM +0000,,,,,POINT (-97.665825 30.421793)
824,LOOP,OK,EASTBOUND,THRU / RIGHT TURN, HOWARD LN / METRIC BLVD,LOC16-002135,435,,06/19/2023 08:09:00 PM +0000,,,,,POINT (-97.676682 30.426794)
825,LOOP,REMOVED,EASTBOUND,SETBACK, BRAKER LN / METRIC BLVD,LOC16-002235,456,,01/18/2023 01:00:00 PM +0000,,,,,POINT (-97.708283 30.392342)
827,LOOP,OK,NORTHBOUND,LEFT TURN, HOWARD LN / CENTER LINE PASS,LOC16-001755,358,,06/22/2023 09:13:00 PM +0000,,,,,POINT (-97.665825 30.421793)
829,LOOP,OK,NORTHBOUND,LEFT TURN, HOWARD LN / METRIC BLVD,LOC16-002135,435,,06/19/2023 08:05:00 PM +0000,,,,,POINT (-97.676682 30.426794)
830,LOOP,OK,NORTHBOUND,THRU / RIGHT TURN, HOWARD LN / METRIC BLVD,LOC16-002135,435,,06/19/2023 08:06:00 PM +0000,,,,,POINT (-97.676682 30.426794)
832,LOOP,OK,SOUTHBOUND,LEFT TURN, HOWARD LN / CENTER LINE PASS,LOC16-001755,358,,06/22/2023 09:13:00 PM +0000,,,,,POINT (-97.665825 30.421793)
834,LOOP,OK,SOUTHBOUND,THRU / RIGHT TURN, HOWARD LN / CENTER LINE PASS,LOC16-001755,358,,06/22/2023 09:13:00 PM +0000,,,,,POINT (-97.665825 30.421793)
835,LOOP,OK,SOUTHBOUND,THRU / RIGHT TURN, HOWARD LN / METRIC BLVD,LOC16-002135,435,,06/19/2023 08:07:00 PM +0000,,,,,POINT (-97.676682 30.426794)
837,LOOP,OK,WESTBOUND,LEFT TURN, HOWARD LN / CENTER LINE PASS,LOC16-001755,358,,06/22/2023 09:13:00 PM +0000,,,,,POINT (-97.665825 30.421793)
838,LOOP,OK,WESTBOUND,LEFT TURN, HOWARD LN / METRIC BLVD,LOC16-002135,435,,06/19/2023 08:06:00 PM +0000,,,,,POINT (-97.676682 30.426794)
840,LOOP,OK,WESTBOUND,"SETBACK, THRU / RIGHT TURN", HOWARD LN / CENTER LINE PASS,LOC16-001755,358,,06/22/2023 09:13:00 PM +0000,,,,,POINT (-97.665825 30.421793)
841,LOOP,OK,WESTBOUND,THRU / RIGHT TURN, HOWARD LN / METRIC BLVD,LOC16-002135,435,,06/19/2023 08:09:00 PM +0000,,,,,POINT (-97.676682 30.426794)
842,LOOP,REMOVED,WESTBOUND,SETBACK, BRAKER LN / METRIC BLVD,LOC16-002235,456,,01/18/2023 01:00:00 PM +0000,,,,,POINT (-97.708283 30.392342)
843,LOOP,REMOVED,EASTBOUND,LEFT TURN, CONGRESS AVE / STASSNEY LN,LOC16-002005,409,,07/21/2022 05:29:00 PM +0000,,,,,POINT (-97.77479 30.204942)
844,LOOP,REMOVED,WESTBOUND,LEFT TURN, CONGRESS AVE / STASSNEY LN,LOC16-002005,409,,07/21/2022 05:30:00 PM +0000,,,,,POINT (-97.77479 30.204942)
850,VIDEO,OK,EASTBOUND,THRU / LEFT TURN, METRIC BLVD / CEDAR BEND DR,LOC16-002140,436,,06/19/2023 08:15:00 PM +0000,,,,,POINT (-97.696983 30.408274)
853,VIDEO,OK,WESTBOUND,THRU / LEFT TURN, METRIC BLVD / STONEHOLLOW DR,LOC16-001705,348,,06/22/2023 09:33:00 PM +0000,,,,,POINT (-97.702995 30.400566)
854,VIDEO,OK,NORTHBOUND,THRU / LEFT TURN, METRIC BLVD / CEDAR BEND DR,LOC16-002140,436,,06/19/2023 08:15:00 PM +0000,,,,,POINT (-97.696983 30.408274)
859,LOOP,OK,EASTBOUND,LEFT TURN, METRIC BLVD / GRACY FARMS LN,LOC16-002375,484,,06/27/2023 07:48:00 PM +0000,,,,,POINT (-97.704437 30.398281)
860,LOOP,OK,EASTBOUND,THRU / RIGHT TURN, METRIC BLVD / GRACY FARMS LN,LOC16-002375,484,,06/26/2023 01:23:00 PM +0000,,,,,POINT (-97.704437 30.398281)
861,LOOP,REMOVED,WESTBOUND,LEFT TURN, METRIC BLVD / GRACY FARMS LN,LOC16-002375,484,,06/26/2023 01:23:00 PM +0000,,,,,POINT (-97.704437 30.398281)
862,LOOP,REMOVED,EASTBOUND,LEFT TURN, SALT SPRINGS DR / THAXTON RD,LOC16-004540,925,,07/06/2022 07:32:00 PM +0000,,,,,POINT (-97.745911 30.158424)
863,LOOP,REMOVED,WESTBOUND,LEFT TURN, SALT SPRINGS DR / THAXTON RD,LOC16-004540,925,,12/23/2021 01:58:00 PM +0000,,,,,POINT (-97.745911 30.158424)
864,LOOP,OK,SOUTHBOUND,LEFT TURN, CESAR CHAVEZ ST / SANDRA MURAIDA WAY,LOC16-001125,229,,06/23/2023 01:52:00 PM +0000,,,,,POINT (-97.755539 30.266434)
869,LOOP,BROKEN,NORTHBOUND,LEFT TURN, CAPITAL OF TEXAS HWY / RESEARCH BLVD SVRD,LOC16-004225,857,,06/21/2023 10:38:00 PM +0000,,,,,POINT (-97.745766 30.389252)
870,LOOP,BROKEN,NORTHBOUND,THRU / RIGHT TURN, CAPITAL OF TEXAS HWY / RESEARCH BLVD SVRD,LOC16-004225,857,,06/21/2023 10:38:00 PM +0000,,,,,POINT (-97.745766 30.389252)
871,LOOP,OK,SOUTHBOUND,LEFT TURN, CAPITAL OF TEXAS HWY / RESEARCH BLVD SVRD,LOC16-004220,858,,06/21/2023 10:43:00 PM +0000,,,,,POINT (-97.744301 30.389793)
872,LOOP,OK,SOUTHBOUND,THRU / RIGHT TURN, CAPITAL OF TEXAS HWY / RESEARCH BLVD SVRD,LOC16-004220,858,,06/21/2023 10:43:00 PM +0000,,,,,POINT (-97.744301 30.389793)
873,LOOP,OK,EASTBOUND,LEFT TURN, PARMER LN / HARRIS RIDGE BLVD,LOC16-003650,740,,06/13/2023 02:46:00 PM +0000,,,,,POINT (-97.657372 30.402313)
874,LOOP,REMOVED,EASTBOUND,THRU / RIGHT TURN, PARMER LN / HARRIS RIDGE BLVD,LOC16-003650,740,,08/31/2023 05:01:00 PM +0000,,,,,POINT (-97.657372 30.402313)
875,LOOP,OK,WESTBOUND,LEFT TURN, PARMER LN / HARRIS RIDGE BLVD,LOC16-003650,740,,06/13/2023 02:46:00 PM +0000,,,,,POINT (-97.657372 30.402313)
876,LOOP,OK,WESTBOUND,THRU / RIGHT TURN, PARMER LN / HARRIS RIDGE BLVD,LOC16-003650,740,,06/13/2023 02:46:00 PM +0000,,,,,POINT (-97.657372 30.402313)
877,LOOP,OK,NORTHBOUND,LEFT TURN, 35TH ST / JEFFERSON ST,LOC16-000550,111,,06/07/2023 04:59:00 PM +0000,,,,,POINT (-97.751602 30.3078)
878,LOOP,OK,NORTHBOUND,THRU / RIGHT TURN, 35TH ST / JEFFERSON ST,LOC16-000550,111,,06/07/2023 04:59:00 PM +0000,,,,,POINT (-97.751602 30.3078)
879,LOOP,OK,SOUTHBOUND,LEFT TURN, 35TH ST / JEFFERSON ST,LOC16-000550,111,,06/07/2023 04:59:00 PM +0000,,,,,POINT (-97.751602 30.3078)
880,LOOP,OK,SOUTHBOUND,THRU / RIGHT TURN, 35TH ST / JEFFERSON ST,LOC16-000550,111,,06/07/2023 04:59:00 PM +0000,,,,,POINT (-97.751602 30.3078)
881,LOOP,OK,WESTBOUND,LEFT TURN, 35TH ST / JEFFERSON ST,LOC16-000550,111,,06/07/2023 05:01:00 PM +0000,,,,,POINT (-97.751602 30.3078)
882,LOOP,OK,EASTBOUND,LEFT TURN, 35TH ST / JACKSON AVE,LOC16-000530,107,,06/07/2023 04:06:00 PM +0000,,,,,POINT (-97.75589 30.308735)
884,LOOP,OK,EASTBOUND,THRU / RIGHT TURN, 35TH ST / JACKSON AVE,LOC16-000530,107,,06/07/2023 04:06:00 PM +0000,,,,,POINT (-97.75589 30.308735)
886,LOOP,OK,NORTHBOUND,LEFT TURN, 35TH ST / JACKSON AVE,LOC16-000530,107,,06/07/2023 04:06:00 PM +0000,,,,,POINT (-97.75589 30.308735)
887,VIDEO,OK,SOUTHBOUND,LEFT TURN, 35TH ST / JACKSON AVE,LOC16-000530,107,,06/07/2023 04:06:00 PM +0000,,,,,POINT (-97.75589 30.308735)
890,VIDEO,OK,WESTBOUND,THRU / LEFT TURN, 35TH ST / JACKSON AVE,LOC16-000530,107,,06/07/2023 04:06:00 PM +0000,,,,,POINT (-97.75589 30.308735)
891,LOOP,INACTIVE,SOUTHBOUND,LEFT TURN, 38TH ST / SHOAL CREEK BLVD,LOC16-000560,113,,11/22/2021 05:31:00 PM +0000,,,,,POINT (-97.747505 30.307089)
892,LOOP,INACTIVE,SOUTHBOUND,THRU / RIGHT TURN, 38TH ST / SHOAL CREEK BLVD,LOC16-000560,113,,11/22/2021 05:32:00 PM +0000,,,,,POINT (-97.747505 30.307089)
896,LOOP,BROKEN,EASTBOUND,SETBACK, DEAN KEETON ST / LAFAYETTE AVE,LOC16-004555,929,,06/22/2023 01:36:00 PM +0000,,,,,POINT (-97.721809 30.284424)
906,LOOP,BROKEN,WESTBOUND,SETBACK, DEAN KEETON ST / LAFAYETTE AVE,LOC16-004555,929,,06/22/2023 01:36:00 PM +0000,,,,,POINT (-97.721809 30.284424)
910,LOOP,REMOVED,SOUTHBOUND,THRU / RIGHT TURN, CROSS PARK DR / WALL ST,LOC16-004230,859,,12/22/2021 01:17:00 PM +0000,,,,,POINT (-97.676468 30.338112)
911,LOOP,REMOVED,WESTBOUND,THRU / RIGHT TURN, CROSS PARK DR / WALL ST,LOC16-004230,859,,12/22/2021 01:17:00 PM +0000,,,,,POINT (-97.676468 30.338112)
912,LOOP,OK,EASTBOUND,LEFT TURN, STASSNEY LN / 1ST ST,LOC16-001975,403,,06/21/2023 08:56:00 PM +0000,,,,,POINT (-97.781525 30.208471)
913,LOOP,OK,EASTBOUND,THRU / RIGHT TURN, STASSNEY LN / 1ST ST,LOC16-001975,403,,06/21/2023 08:56:00 PM +0000,,,,,POINT (-97.781525 30.208471)
916,VIDEO,OK,WESTBOUND,LEFT TURN, STASSNEY LN / 1ST ST,LOC16-001975,403,,06/21/2023 08:56:00 PM +0000,,,,,POINT (-97.781525 30.208471)
917,LOOP,OK,WESTBOUND,THRU / RIGHT TURN, STASSNEY LN / 1ST ST,LOC16-001975,403,,06/21/2023 08:56:00 PM +0000,,,,,POINT (-97.781525 30.208471)
918,LOOP,OK,EASTBOUND,LEFT TURN, BRAKER LN / KRAMER LN,LOC16-002250,459,,06/27/2023 06:41:00 PM +0000,,,,,POINT (-97.714012 30.390858)
919,VIDEO,OK,EASTBOUND,"LEFT TURN, THRU / RIGHT TURN", BRAKER LN / BURNET RD,LOC16-002265,462,,08/31/2023 03:00:00 PM +0000,,,,,POINT (-97.721809 30.391165)
920,LOOP,OK,EASTBOUND,THRU / RIGHT TURN, BRAKER LN / KRAMER LN,LOC16-002250,459,,06/27/2023 06:41:00 PM +0000,,,,,POINT (-97.714012 30.390858)
922,LOOP,OK,NORTHBOUND,LEFT TURN, BRAKER LN / KRAMER LN,LOC16-002250,459,,06/27/2023 06:41:00 PM +0000,,,,,POINT (-97.714012 30.390858)
923,VIDEO,OK,NORTHBOUND,"LEFT TURN, THRU / RIGHT TURN", BRAKER LN / BURNET RD,LOC16-002265,462,,08/31/2023 04:27:00 PM +0000,,,,,POINT (-97.721809 30.391165)
925,LOOP,OK,SOUTHBOUND,LEFT TURN, BRAKER LN / KRAMER LN,LOC16-002250,459,,06/27/2023 06:41:00 PM +0000,,,,,POINT (-97.714012 30.390858)
926,VIDEO,OK,SOUTHBOUND,LEFT TURN, BRAKER LN / BURNET RD,LOC16-002265,462,,08/31/2023 04:27:00 PM +0000,,,,,POINT (-97.721809 30.391165)
927,VIDEO,OK,SOUTHBOUND,THRU / RIGHT TURN, BRAKER LN / BURNET RD,LOC16-002265,462,,08/31/2023 04:27:00 PM +0000,,,,,POINT (-97.721809 30.391165)
928,LOOP,OK,WESTBOUND,LEFT TURN, BRAKER LN / KRAMER LN,LOC16-002250,459,,06/27/2023 06:41:00 PM +0000,,,,,POINT (-97.714012 30.390858)
929,LOOP,OK,WESTBOUND,THRU / RIGHT TURN, BRAKER LN / KRAMER LN,LOC16-002250,459,,06/27/2023 06:42:00 PM +0000,,,,,POINT (-97.714012 30.390858)
932,LOOP,REMOVED,NORTHBOUND,LEFT TURN, MC NEIL DR / HEINEMANN DR,LOC16-001855,378,,09/06/2023 11:31:00 AM +0000,,,,,POINT (-97.746429 30.442356)
933,LOOP,OK,NORTHBOUND,LEFT TURN, SPICEWOOD SPRINGS RD / PARLIAMENT PL,LOC16-003665,743,,06/13/2023 03:04:00 PM +0000,,,,,POINT (-97.77269 30.433306)
934,LOOP,OK,EASTBOUND,LEFT TURN, 12TH ST / CHICON ST,LOC16-001815,370,,06/30/2023 08:32:00 PM +0000,,,,,POINT (-97.71991 30.273787)
935,LOOP,OK,EASTBOUND,LEFT TURN, 12TH ST / COMAL ST,LOC16-001820,371,,06/22/2023 08:54:00 PM +0000,,,,,POINT (-97.723846 30.273165)
936,LOOP,INACTIVE,EASTBOUND,THRU / RIGHT TURN, MANOR RD / BERKMAN DR,LOC16-002395,488,,12/03/2021 04:21:00 PM +0000,,,,,POINT (-97.69854 30.289087)
937,LOOP,OK,NORTHBOUND,LEFT TURN, 12TH ST / CHICON ST,LOC16-001815,370,,06/30/2023 08:32:00 PM +0000,,,,,POINT (-97.71991 30.273787)
938,LOOP,OK,NORTHBOUND,LEFT TURN, 12TH ST / COMAL ST,LOC16-001820,371,,06/22/2023 08:54:00 PM +0000,,,,,POINT (-97.723846 30.273165)
940,LOOP,OK,SOUTHBOUND,LEFT TURN, 12TH ST / CHICON ST,LOC16-001815,370,,06/30/2023 08:32:00 PM +0000,,,,,POINT (-97.71991 30.273787)
941,LOOP,OK,SOUTHBOUND,LEFT TURN, 12TH ST / COMAL ST,LOC16-001820,371,,06/22/2023 08:54:00 PM +0000,,,,,POINT (-97.723846 30.273165)
944,LOOP,OK,WESTBOUND,LEFT TURN, 12TH ST / CHICON ST,LOC16-001815,370,,06/30/2023 08:33:00 PM +0000,,,,,POINT (-97.71991 30.273787)
945,LOOP,OK,WESTBOUND,LEFT TURN, 12TH ST / COMAL ST,LOC16-001820,371,,06/22/2023 08:55:00 PM +0000,,,,,POINT (-97.723846 30.273165)
946,LOOP,INACTIVE,WESTBOUND,LEFT TURN, MANOR RD / BERKMAN DR,LOC16-002395,488,,12/03/2021 04:20:00 PM +0000,,,,,POINT (-97.69854 30.289087)
947,LOOP,OK,WESTBOUND,THRU / RIGHT TURN, 12TH ST / COMAL ST,LOC16-001820,371,,06/22/2023 08:55:00 PM +0000,,,,,POINT (-97.723846 30.273165)
948,LOOP,INACTIVE,WESTBOUND,THRU / RIGHT TURN, MANOR RD / BERKMAN DR,LOC16-002395,488,,12/03/2021 04:20:00 PM +0000,,,,,POINT (-97.69854 30.289087)
949,VIDEO,OK - MINOR ISSUE,NORTHBOUND,LEFT TURN, WINDSOR RD / HARTFORD RD (Mopac / Loop 1),LOC16-001160,236,,06/26/2023 01:42:00 PM +0000,,,,,POINT (-97.75882 30.291653)
950,LOOP,INACTIVE,NORTHBOUND,LEFT TURN, WINDSOR RD / WINSTED LN (Mopac / Loop 1),LOC16-001165,237,,06/06/2021 03:17:00 PM +0000,,,,,POINT (-97.760994 30.292595)
951,LOOP,OK,NORTHBOUND,THRU / LEFT TURN, MANOR RD / ANCHOR LN,LOC16-002390,487,,06/30/2023 01:38:00 PM +0000,,,,,POINT (-97.701302 30.287537)
952,LOOP,OK,SOUTHBOUND,"LEFT TURN, THRU / RIGHT TURN", ENFIELD RD / WINSTED LN,LOC16-001035,211,,06/27/2023 07:50:00 PM +0000,,,,,POINT (-97.76461 30.286291)
953,VIDEO,OK,SOUTHBOUND,THRU / LEFT TURN, MANOR RD / ANCHOR LN,LOC16-002390,487,,06/30/2023 01:37:00 PM +0000,,,,,POINT (-97.701302 30.287537)
954,VIDEO,OK,EASTBOUND,LEFT TURN, MEARNS MEADOW BLVD / RUTLAND DR,LOC16-002385,486,,06/27/2023 07:38:00 PM +0000,,,,,POINT (-97.70063 30.367003)
